43.78516666666665,-79.29342962962961
43.708018518518514,-79.26925185185183
43.7398259259259,-79.58409629629628
43.60194444444441,-79.54725185185184
43.706455555555536,-79.4857259259259
43.66335925925924,-79.46634814814814
43.73933703703702,-79.42188888888888
43.72075185185185,-79.43221481481477
43.76885555555552,-79.38499999999999
43.670129629629606,-79.29852592592593
43.75106296296295,-79.24405185185185
43.72121851851851,-79.51046666666666
43.659877777777766,-79.43402222222222
43.64744814814814,-79.51425925925925
43.79714444444444,-79.31777037037037
43.7595074074074,-79.32590370370369
43.79388518518518,-79.23422962962961
43.75752962962963,-79.22396296296296
43.77298888888886,-79.44957777777775
43.65336666666666,-79.38399259259257
43.72517,-79.23077
43.65515925925925,-79.4201111111111
43.683574074074066,-79.32139999999998
43.67452962962962,-79.42845185185184
43.70117407407407,-79.29732592592592
43.68858148148147,-79.39248148148147
43.73664074074071,-79.34734074074075
43.72887037037032,-79.48205185185185
43.67692962962961,-79.4424074074074
43.6461222222222,-79.55916296296293
43.723685185185175,-79.30033333333333
43.6601222222222,-79.58384444444444
43.68618888888887,-79.47234814814814
43.77902592592591,-79.34664444444443
43.717811111111104,-79.33175555555552
43.702366666666634,-79.42057037037035
43.6393204,-79.4003296
43.67246296296294,-79.3221259259259
43.82397407407406,-79.27799259259261
43.74667037037035,-79.1998888888889
43.645203703703686,-79.44898518518518
43.789959259259255,-79.17520740740741
43.797025925925915,-79.36904444444444
43.62995925925924,-79.4911925925926
43.75898148148147,-79.57151851851851
43.72899629629626,-79.61916296296296
43.66547037037034,-79.49141481481482
43.73988,-79.51005
43.66595185185183,-79.3344962962963
43.73215925925921,-79.27049629629628
43.70649259259256,-79.36756296296295
43.6581,-79.3984
43.72487777777776,-79.40181481481482
43.59526296296294,-79.5315037037037
43.68335925925925,-79.29957777777775
43.808314814814814,-79.21606666666663
43.69612962962959,-79.44719259259258
43.757262962962955,-79.3117111111111
43.747707407407404,-79.28071851851852
43.61490740740739,-79.49390370370371
43.76988518518516,-79.17854074074076
43.686581481481475,-79.48825925925925
43.703899999999976,-79.38812592592595
43.599085185185174,-79.50974074074074
43.76807778,-79.41424444
43.708240740740706,-79.39987407407408
43.71132962962962,-79.56554814814814
43.68654444444444,-79.4381111111111
43.66509259259255,-79.41405185185185
43.67855925925923,-79.34457037037036
43.64117407407406,-79.43265925925925
43.66180370370367,-79.36779999999999
43.6650333333333,-79.45382962962962
43.787559259259254,-79.33542962962961
43.77947777777776,-79.14028888888889
43.65914444444443,-79.34759259259259
43.72612962962962,-79.57320740740741
43.68340370370369,-79.5411185185185
43.66575925925923,-79.35316296296295
43.65185555555554,-79.47384444444442
43.7720960,-79.2567640
43.6921148148148,-79.32969629629627
43.65208518518517,-79.40551851851849
43.66715925925923,-79.40437777777778
43.674262962962956,-79.4605851851852
43.667262962962944,-79.37446666666666
43.64998148148147,-79.36849629629628
43.81538148148147,-79.32230370370368
43.64792962962962,-79.47802222222221
43.68778148148149,-79.27125185185186
43.70290740740739,-79.34264444444442
43.691625925925905,-79.34932592592591
43.671737037037005,-79.38676296296297
43.736011111111075,-79.3129111111111
43.701796296296266,-79.52058518518517
43.809462962962954,-79.26954814814812
43.7397222222222,-79.53894074074073
43.682181481481464,-79.41754814814814
43.758892592592574,-79.50726666666665
43.6718259259259,-79.38864444444445
